Time	MypongaWtp.Cl(t)	MypongaFws.Cl(t)	MypongaFws.Cl(t-17)	CactusCyn.Temp(t-13)	AldingaRd.Cl(t)	AldingaRd.Cl(t-1)	AldingaRd.Cl(t-3)	AldingaRd.Cl(t-24)	AldingaRd.Cl(t-27)	AldingaRd.Cl(t-47)	AldingaRd.Cl(t+24)
2003-05-12 12	3.36	2.105	1.936666667	15.35833333	0.785	0.785833333	0.796666667	0.929166667	0.924166667	0.87	0.978333333
2003-05-12 13	3.395	2.134166667	2.000833333	15.25833333	0.8	0.785	0.791666667	0.9275	0.918333333	0.871666667	0.9775
2003-05-12 14	3.1925	2.155	2.038333333	15.13333333	0.818333333	0.8	0.785833333	0.916666667	0.931666667	0.873333333	0.979166667
2003-05-12 15	3.235	2.1525	2.085	15.26666667	0.813333333	0.818333333	0.785	0.91	0.929166667	0.860833333	0.970833333
2003-05-12 16	3.345	2.189166667	2.11	15.36666667	0.823333333	0.813333333	0.8	0.894166667	0.9275	0.8625	0.96
2003-05-12 17	3.1275	2.19	2.1225	15.45	0.835	0.823333333	0.818333333	0.861666667	0.916666667	0.86	0.958333333
2003-05-12 18	3.12	2.181666667	2.149166667	15.33333333	0.84	0.835	0.813333333	0.816666667	0.91	0.854166667	0.949166667
2003-05-12 19	3.1675	2.218333333	2.15	15.26666667	0.863333333	0.84	0.823333333	0.8375	0.894166667	0.849166667	0.923333333
2003-05-12 20	3.1075	2.241666667	2.176666667	15.10833333	0.895833333	0.863333333	0.835	0.836666667	0.861666667	0.855	0.905
2003-05-12 21	3.1	2.25	2.189166667	15.15	0.915	0.895833333	0.84	0.831666667	0.816666667	0.8725	0.858333333
2003-05-12 22	3.1525	2.215	2.158333333	15.53333333	0.944166667	0.915	0.863333333	0.821666667	0.8375	0.8875	0.87
2003-05-12 23	3.1125	2.1775	2.19	16.15	0.955833333	0.944166667	0.895833333	0.8125	0.836666667	0.893333333	0.866666667
2003-05-13 00	3.125	2.1275	2.1325	16.725	0.949166667	0.955833333	0.915	0.8025	0.831666667	0.908333333	0.865833333
2003-05-13 01	3.145	2.079166667	2.098333333	16.80833333	0.9425	0.949166667	0.944166667	0.7925	0.821666667	0.928333333	0.859166667
2003-05-13 02	3.1375	2.015	2.06	17.13333333	0.934166667	0.9425	0.955833333	0.7825	0.8125	0.935	0.844166667
2003-05-13 03	3.195	1.9775	2.0325	17.53333333	0.929166667	0.934166667	0.949166667	0.773333333	0.8025	0.93	0.8325
2003-05-13 04	3.2025	1.9525	2.0025	17.7	0.9225	0.929166667	0.9425	0.769166667	0.7925	0.915	0.823333333
2003-05-13 05	3.235	1.924166667	2.105	17.73333333	0.921666667	0.9225	0.934166667	0.7575	0.7825	0.915	0.805
2003-05-13 06	3.265	1.895833333	2.134166667	17.88333333	0.925833333	0.921666667	0.929166667	0.755	0.773333333	0.905	0.795
2003-05-13 07	3.24	1.870833333	2.155	17.08333333	0.913333333	0.925833333	0.9225	0.7725	0.769166667	0.905833333	0.781666667
2003-05-13 08	3.2125	1.854166667	2.1525	16.975	0.925	0.913333333	0.921666667	0.7875	0.7575	0.924166667	0.7825
2003-05-13 09	3.2125	1.844166667	2.189166667	16.63333333	0.9375	0.925	0.925833333	0.796666667	0.755	0.918333333	0.7775
2003-05-13 10	3.2175	1.814166667	2.19	16.44166667	0.9625	0.9375	0.913333333	0.791666667	0.7725	0.931666667	0.775
2003-05-13 11	3.2675	1.795	2.181666667	16.25833333	0.965833333	0.9625	0.925	0.785833333	0.7875	0.929166667	0.798333333
2003-05-13 12	3.2075	1.7725	2.218333333	16.16666667	0.978333333	0.965833333	0.9375	0.785	0.796666667	0.9275	0.814166667
2003-05-13 13	3.24	1.755833333	2.241666667	16.01666667	0.9775	0.978333333	0.9625	0.8	0.791666667	0.916666667	0.835
2003-05-13 14	3.2675	1.851666667	2.25	15.9	0.979166667	0.9775	0.965833333	0.818333333	0.785833333	0.91	0.815
2003-05-13 15	3.3475	1.874166667	2.215	15.85	0.970833333	0.979166667	0.978333333	0.813333333	0.785	0.894166667	0.796666667
2003-05-13 16	3.435	1.890833333	2.1775	15.7	0.96	0.970833333	0.9775	0.823333333	0.8	0.861666667	0.805833333
2003-05-13 17	3.5375	1.911666667	2.1275	15.65833333	0.958333333	0.96	0.979166667	0.835	0.818333333	0.816666667	0.825
2003-05-13 18	3.345	1.966666667	2.079166667	15.8	0.949166667	0.958333333	0.970833333	0.84	0.813333333	0.8375	0.7875
2003-05-13 19	3.3525	2.023333333	2.015	15.84166667	0.923333333	0.949166667	0.96	0.863333333	0.823333333	0.836666667	0.806666667
2003-05-13 20	3.3575	2.056666667	1.9775	15.68333333	0.905	0.923333333	0.958333333	0.895833333	0.835	0.831666667	0.831666667
2003-05-13 21	3.3375	2.109166667	1.9525	15.575	0.858333333	0.905	0.949166667	0.915	0.84	0.821666667	0.838333333
2003-05-13 22	3.4125	2.128333333	1.924166667	15.95	0.87	0.858333333	0.923333333	0.944166667	0.863333333	0.8125	0.8475
2003-05-13 23	3.325	2.131666667	1.895833333	16.54166667	0.866666667	0.87	0.905	0.955833333	0.895833333	0.8025	0.858333333
2003-05-14 00	3.3775	2.178333333	1.870833333	17.10833333	0.865833333	0.866666667	0.858333333	0.949166667	0.915	0.7925	0.860833333
2003-05-14 01	3.4675	2.204166667	1.854166667	17.38333333	0.859166667	0.865833333	0.87	0.9425	0.944166667	0.7825	0.870833333
2003-05-14 02	3.485	2.223333333	1.844166667	17.7	0.844166667	0.859166667	0.866666667	0.934166667	0.955833333	0.773333333	0.869166667
2003-05-14 03	3.45	2.226666667	1.814166667	18.025	0.8325	0.844166667	0.865833333	0.929166667	0.949166667	0.769166667	0.8625
2003-05-14 04	3.445	2.2425	1.795	17.86666667	0.823333333	0.8325	0.859166667	0.9225	0.9425	0.7575	0.855833333
2003-05-14 05	3.5275	2.245833333	1.7725	18.375	0.805	0.823333333	0.844166667	0.921666667	0.934166667	0.755	0.844166667
2003-05-14 06	3.4125	2.249166667	1.755833333	18.50833333	0.795	0.805	0.8325	0.925833333	0.929166667	0.7725	0.836666667
2003-05-14 07	3.4525	2.249166667	1.851666667	17.20833333	0.781666667	0.795	0.823333333	0.913333333	0.9225	0.7875	0.8275
2003-05-14 08	3.5775	2.206666667	1.874166667	16.56666667	0.7825	0.781666667	0.805	0.925	0.921666667	0.796666667	0.825
2003-05-14 09	3.465	2.12	1.890833333	16.23333333	0.7775	0.7825	0.795	0.9375	0.925833333	0.791666667	0.85
2003-05-14 10	3.7425	2.0825	1.911666667	15.91666667	0.775	0.7775	0.781666667	0.9625	0.913333333	0.785833333	0.865
2003-05-14 11	3.505	2.035833333	1.966666667	15.8	0.798333333	0.775	0.7825	0.965833333	0.925	0.785	0.876666667
2003-05-14 12	3.52	2.138333333	2.023333333	15.775	0.814166667	0.798333333	0.7775	0.978333333	0.9375	0.8	0.893333333
2003-05-14 13	3.475	2.1675	2.056666667	15.65833333	0.835	0.814166667	0.775	0.9775	0.9625	0.818333333	0.9
2003-05-14 14	3.5725	2.261666667	2.109166667	15.6	0.815	0.835	0.798333333	0.979166667	0.965833333	0.813333333	0.908333333
2003-05-14 15	3.465	2.306666667	2.128333333	15.55	0.796666667	0.815	0.814166667	0.970833333	0.978333333	0.823333333	0.920833333
2003-05-14 16	3.375	2.301666667	2.131666667	15.5	0.805833333	0.796666667	0.835	0.96	0.9775	0.835	0.9225
2003-05-14 17	3.4075	2.305	2.178333333	15.34166667	0.825	0.805833333	0.815	0.958333333	0.979166667	0.84	0.9225
2003-05-14 18	3.36	2.339166667	2.204166667	15.30833333	0.7875	0.825	0.796666667	0.949166667	0.970833333	0.863333333	0.898333333
2003-05-14 19	3.3175	2.319166667	2.223333333	15.30833333	0.806666667	0.7875	0.805833333	0.923333333	0.96	0.895833333	0.88
2003-05-14 20	3.27	2.33	2.226666667	15.225	0.831666667	0.806666667	0.825	0.905	0.958333333	0.915	0.848333333
2003-05-14 21	3.2875	2.279166667	2.2425	15.36666667	0.838333333	0.831666667	0.7875	0.858333333	0.949166667	0.944166667	0.86
2003-05-14 22	3.2825	2.240833333	2.245833333	15.60833333	0.8475	0.838333333	0.806666667	0.87	0.923333333	0.955833333	0.8575
2003-05-14 23	3.2425	2.184166667	2.249166667	15.89166667	0.858333333	0.8475	0.831666667	0.866666667	0.905	0.949166667	0.849166667
2003-05-15 00	3.205	2.148333333	2.249166667	16.35	0.860833333	0.858333333	0.838333333	0.865833333	0.858333333	0.9425	0.8425
2003-05-15 01	3.2725	2.1075	2.206666667	16.69166667	0.870833333	0.860833333	0.8475	0.859166667	0.87	0.934166667	0.835833333
2003-05-15 02	3.2375	2.075	2.12	16.71666667	0.869166667	0.870833333	0.858333333	0.844166667	0.866666667	0.929166667	0.825
2003-05-15 03	3.2825	2.0425	2.0825	16.79166667	0.8625	0.869166667	0.860833333	0.8325	0.865833333	0.9225	0.819166667
2003-05-15 04	3.3375	2.0175	2.035833333	17.025	0.855833333	0.8625	0.870833333	0.823333333	0.859166667	0.921666667	0.815
2003-05-15 05	3.3775	1.985833333	2.138333333	16.96666667	0.844166667	0.855833333	0.869166667	0.805	0.844166667	0.925833333	0.801666667
2003-05-15 06	3.2675	1.9575	2.1675	16.80833333	0.836666667	0.844166667	0.8625	0.795	0.8325	0.913333333	0.808333333
2003-05-15 07	3.43	1.935	2.261666667	16.45	0.8275	0.836666667	0.855833333	0.781666667	0.823333333	0.925	0.811666667
2003-05-15 08	3.4275	1.9175	2.306666667	16.36666667	0.825	0.8275	0.844166667	0.7825	0.805	0.9375	0.800833333
2003-05-15 09	3.4425	1.9225	2.301666667	16.19166667	0.85	0.825	0.836666667	0.7775	0.795	0.9625	0.796666667
2003-05-15 10	3.38	1.909166667	2.305	16.06666667	0.865	0.85	0.8275	0.775	0.781666667	0.965833333	0.805
2003-05-15 11	3.37	1.875833333	2.339166667	15.925	0.876666667	0.865	0.825	0.798333333	0.7825	0.978333333	0.795833333
2003-05-15 12	3.3525	1.855	2.319166667	15.76666667	0.893333333	0.876666667	0.85	0.814166667	0.7775	0.9775	0.799166667
2003-05-15 13	3.38	1.82	2.33	15.7	0.9	0.893333333	0.865	0.835	0.775	0.979166667	0.793333333
2003-05-15 14	3.355	1.804166667	2.279166667	15.75	0.908333333	0.9	0.876666667	0.815	0.798333333	0.970833333	0.806666667
2003-05-15 15	3.28	2.023333333	2.240833333	15.61666667	0.920833333	0.908333333	0.893333333	0.796666667	0.814166667	0.96	0.8075
2003-05-15 16	3.37	2.074166667	2.184166667	15.55	0.9225	0.920833333	0.9	0.805833333	0.835	0.958333333	0.816666667
2003-05-15 17	3.32	2.133333333	2.148333333	15.36666667	0.9225	0.9225	0.908333333	0.825	0.815	0.949166667	0.826666667
2003-05-15 18	3.26	2.211666667	2.1075	15.20833333	0.898333333	0.9225	0.920833333	0.7875	0.796666667	0.923333333	0.829166667
2003-05-15 19	3.22	2.2475	2.075	15.06666667	0.88	0.898333333	0.9225	0.806666667	0.805833333	0.905	0.820833333
2003-05-15 20	3.2725	2.314166667	2.0425	14.93333333	0.848333333	0.88	0.9225	0.831666667	0.825	0.858333333	0.804166667
2003-05-15 21	3.285	2.338333333	2.0175	14.94166667	0.86	0.848333333	0.898333333	0.838333333	0.7875	0.87	0.815
2003-05-15 22	3.28	2.326666667	1.985833333	15.05833333	0.8575	0.86	0.88	0.8475	0.806666667	0.866666667	0.819166667
2003-05-15 23	3.2325	2.390833333	1.9575	15.61666667	0.849166667	0.8575	0.848333333	0.858333333	0.831666667	0.865833333	0.810833333
2003-05-16 00	3.245	2.411666667	1.935	16.05833333	0.8425	0.849166667	0.86	0.860833333	0.838333333	0.859166667	0.808333333
2003-05-16 01	3.34	2.465833333	1.9175	16.05	0.835833333	0.8425	0.8575	0.870833333	0.8475	0.844166667	0.8025
2003-05-16 02	3.3625	2.470833333	1.9225	16.70833333	0.825	0.835833333	0.849166667	0.869166667	0.858333333	0.8325	0.798333333
2003-05-16 03	3.345	2.474166667	1.909166667	16.43333333	0.819166667	0.825	0.8425	0.8625	0.860833333	0.823333333	0.7925
2003-05-16 04	3.425	2.4975	1.875833333	17.05833333	0.815	0.819166667	0.835833333	0.855833333	0.870833333	0.805	0.789166667
2003-05-16 05	4.4875	2.501666667	1.855	17.40833333	0.801666667	0.815	0.825	0.844166667	0.869166667	0.795	0.7825
2003-05-16 06	1.4175	2.506666667	1.82	17.13333333	0.808333333	0.801666667	0.819166667	0.836666667	0.8625	0.781666667	0.778333333
2003-05-16 07	2.56	2.494166667	1.804166667	16.38333333	0.811666667	0.808333333	0.815	0.8275	0.855833333	0.7825	0.79
2003-05-16 08	3.41	2.519166667	2.023333333	15.85833333	0.800833333	0.811666667	0.801666667	0.825	0.844166667	0.7775	0.81
2003-05-16 09	3.255	2.5475	2.074166667	15.56666667	0.796666667	0.800833333	0.808333333	0.85	0.836666667	0.775	0.825833333
2003-05-16 10	3.25	2.526666667	2.133333333	15.45833333	0.805	0.796666667	0.811666667	0.865	0.8275	0.798333333	0.8275
2003-05-16 11	3.07	2.515833333	2.211666667	15.3	0.795833333	0.805	0.800833333	0.876666667	0.825	0.814166667	0.830833333
2003-05-16 12	2.3525	2.440833333	2.2475	15.29166667	0.799166667	0.795833333	0.796666667	0.893333333	0.85	0.835	0.82
2003-05-16 13	3.05	2.47	2.314166667	15.14166667	0.793333333	0.799166667	0.805	0.9	0.865	0.815	0.834166667
2003-05-16 14	3.2125	2.555	2.338333333	15.1	0.806666667	0.793333333	0.795833333	0.908333333	0.876666667	0.796666667	0.839166667
2003-05-16 15	3.115	2.526666667	2.326666667	15	0.8075	0.806666667	0.799166667	0.920833333	0.893333333	0.805833333	0.830833333
2003-05-16 16	3.0475	2.453333333	2.390833333	15.15833333	0.816666667	0.8075	0.793333333	0.9225	0.9	0.825	0.833333333
2003-05-16 17	3.01	2.4075	2.411666667	15.29166667	0.826666667	0.816666667	0.806666667	0.9225	0.908333333	0.7875	0.836666667
2003-05-16 18	3.0025	2.345	2.465833333	15.325	0.829166667	0.826666667	0.8075	0.898333333	0.920833333	0.806666667	0.849166667
2003-05-16 19	3.045	2.306666667	2.470833333	15.24166667	0.820833333	0.829166667	0.816666667	0.88	0.9225	0.831666667	0.8625
2003-05-16 20	3.1025	2.264166667	2.474166667	15.125	0.804166667	0.820833333	0.826666667	0.848333333	0.9225	0.838333333	0.8675
2003-05-16 21	3.1275	2.230833333	2.4975	15.13333333	0.815	0.804166667	0.829166667	0.86	0.898333333	0.8475	0.86
2003-05-16 22	3.13	2.214166667	2.501666667	15.35833333	0.819166667	0.815	0.820833333	0.8575	0.88	0.858333333	0.896666667
2003-05-16 23	3.13	2.176666667	2.506666667	16.03333333	0.810833333	0.819166667	0.804166667	0.849166667	0.848333333	0.860833333	0.890833333
2003-05-17 00	3.0525	2.153333333	2.494166667	16.43333333	0.808333333	0.810833333	0.815	0.8425	0.86	0.870833333	0.885
2003-05-17 01	3.1175	2.1225	2.519166667	16.90833333	0.8025	0.808333333	0.819166667	0.835833333	0.8575	0.869166667	0.875833333
2003-05-17 02	3.115	2.095833333	2.5475	16.75833333	0.798333333	0.8025	0.810833333	0.825	0.849166667	0.8625	0.865833333
2003-05-17 03	3.1225	2.075	2.526666667	17.23333333	0.7925	0.798333333	0.808333333	0.819166667	0.8425	0.855833333	0.858333333
2003-05-17 04	3.13	2.049166667	2.515833333	16.95	0.789166667	0.7925	0.8025	0.815	0.835833333	0.844166667	0.850833333
2003-05-17 05	3.1375	2.0225	2.440833333	16.74166667	0.7825	0.789166667	0.798333333	0.801666667	0.825	0.836666667	0.844166667
2003-05-17 06	3.1575	2.003333333	2.47	16.69166667	0.778333333	0.7825	0.7925	0.808333333	0.819166667	0.8275	0.836666667
2003-05-17 07	3.24	1.980833333	2.555	16.6	0.79	0.778333333	0.789166667	0.811666667	0.815	0.825	0.830833333
2003-05-17 08	3.16	1.964166667	2.526666667	16.525	0.81	0.79	0.7825	0.800833333	0.801666667	0.85	0.8225
2003-05-17 09	3.205	1.953333333	2.453333333	16.56666667	0.825833333	0.81	0.778333333	0.796666667	0.808333333	0.865	0.8225
2003-05-17 10	3.1475	1.920833333	2.4075	16.43333333	0.8275	0.825833333	0.79	0.805	0.811666667	0.876666667	0.816666667
2003-05-17 11	2.9625	1.906666667	2.345	16.4	0.830833333	0.8275	0.81	0.795833333	0.800833333	0.893333333	0.809166667
2003-05-17 12	3.0175	1.898333333	2.306666667	16.4	0.82	0.830833333	0.825833333	0.799166667	0.796666667	0.9	0.806666667
2003-05-17 13	3.115	1.9375	2.264166667	16.4	0.834166667	0.82	0.8275	0.793333333	0.805	0.908333333	0.8
2003-05-17 14	3.0975	2.075833333	2.230833333	16.4	0.839166667	0.834166667	0.830833333	0.806666667	0.795833333	0.920833333	0.7925
2003-05-17 15	3.105	2.153333333	2.214166667	16.45	0.830833333	0.839166667	0.82	0.8075	0.799166667	0.9225	0.781666667
2003-05-17 16	3.0525	2.1625	2.176666667	16.5	0.833333333	0.830833333	0.834166667	0.816666667	0.793333333	0.9225	0.7675
2003-05-17 17	3.055	2.188333333	2.153333333	16.44166667	0.836666667	0.833333333	0.839166667	0.826666667	0.806666667	0.898333333	0.751666667
2003-05-17 18	2.9975	2.223333333	2.1225	16.4	0.849166667	0.836666667	0.830833333	0.829166667	0.8075	0.88	0.736666667
2003-05-17 19	3.0075	2.255	2.095833333	16.41666667	0.8625	0.849166667	0.833333333	0.820833333	0.816666667	0.848333333	0.739166667
2003-05-17 20	3.0775	2.2775	2.075	16.425	0.8675	0.8625	0.836666667	0.804166667	0.826666667	0.86	0.735
2003-05-17 21	3.0375	2.2775	2.049166667	16.26666667	0.86	0.8675	0.849166667	0.815	0.829166667	0.8575	0.72
2003-05-17 22	3.0675	2.309166667	2.0225	16.30833333	0.896666667	0.86	0.8625	0.819166667	0.820833333	0.849166667	0.6825
2003-05-17 23	3.0675	2.315833333	2.003333333	15.90833333	0.890833333	0.896666667	0.8675	0.810833333	0.804166667	0.8425	0.709166667
2003-05-18 00	3.07	2.3475	1.980833333	15.48333333	0.885	0.890833333	0.86	0.808333333	0.815	0.835833333	0.703333333
2003-05-18 01	3.2	2.353333333	1.964166667	15.88333333	0.875833333	0.885	0.896666667	0.8025	0.819166667	0.825	0.703333333
2003-05-18 02	3.1125	2.345833333	1.953333333	16.31666667	0.865833333	0.875833333	0.890833333	0.798333333	0.810833333	0.819166667	0.695
2003-05-18 03	3.125	2.360833333	1.920833333	16.25833333	0.858333333	0.865833333	0.885	0.7925	0.808333333	0.815	0.688333333
2003-05-18 04	3.18	2.375833333	1.906666667	16.1	0.850833333	0.858333333	0.875833333	0.789166667	0.8025	0.801666667	0.685
2003-05-18 05	3.14	2.378333333	1.898333333	16.41666667	0.844166667	0.850833333	0.865833333	0.7825	0.798333333	0.808333333	0.680833333
2003-05-18 06	3.15	2.34	1.9375	16.45	0.836666667	0.844166667	0.858333333	0.778333333	0.7925	0.811666667	0.688333333
2003-05-18 07	3.17	2.350833333	2.075833333	16.23333333	0.830833333	0.836666667	0.850833333	0.79	0.789166667	0.800833333	0.7025
2003-05-18 08	3.1625	2.345	2.153333333	16.325	0.8225	0.830833333	0.844166667	0.81	0.7825	0.796666667	0.723333333
2003-05-18 09	3.175	2.280833333	2.1625	16.375	0.8225	0.8225	0.836666667	0.825833333	0.778333333	0.805	0.759166667
2003-05-18 10	3.1875	2.3225	2.188333333	16.15	0.816666667	0.8225	0.830833333	0.8275	0.79	0.795833333	0.8075
2003-05-18 11	3.105	2.380833333	2.223333333	16.175	0.809166667	0.816666667	0.8225	0.830833333	0.81	0.799166667	0.816666667
2003-05-18 12	3.115	2.349166667	2.255	16.175	0.806666667	0.809166667	0.8225	0.82	0.825833333	0.793333333	0.825833333
2003-05-18 13	3.135	2.31	2.2775	15.98333333	0.8	0.806666667	0.816666667	0.834166667	0.8275	0.806666667	0.838333333
2003-05-18 14	3.05	2.25	2.2775	16.03333333	0.7925	0.8	0.809166667	0.839166667	0.830833333	0.8075	0.8275
2003-05-18 15	3.03	2.211666667	2.309166667	15.99166667	0.781666667	0.7925	0.806666667	0.830833333	0.82	0.816666667	0.846666667
2003-05-18 16	3.07	2.1825	2.315833333	15.93333333	0.7675	0.781666667	0.8	0.833333333	0.834166667	0.826666667	0.85
2003-05-18 17	3.0025	2.13	2.3475	16.03333333	0.751666667	0.7675	0.7925	0.836666667	0.839166667	0.829166667	0.8675
2003-05-18 18	3.04	2.096666667	2.353333333	16.1	0.736666667	0.751666667	0.781666667	0.849166667	0.830833333	0.820833333	0.858333333
2003-05-18 19	3.0425	2.071666667	2.345833333	16.1	0.739166667	0.736666667	0.7675	0.8625	0.833333333	0.804166667	0.845
2003-05-18 20	2.97	2.0375	2.360833333	16.075	0.735	0.739166667	0.751666667	0.8675	0.836666667	0.815	0.839166667
2003-05-18 21	3.015	2.0175	2.375833333	15.99166667	0.72	0.735	0.736666667	0.86	0.849166667	0.819166667	0.819166667
2003-05-18 22	2.9925	2.005833333	2.378333333	16.13333333	0.6825	0.72	0.739166667	0.896666667	0.8625	0.810833333	0.810833333
2003-05-18 23	3.03125	1.979166667	2.34	16.49166667	0.709166667	0.6825	0.735	0.890833333	0.8675	0.808333333	0.8025
2003-05-19 00	3.075	1.955833333	2.350833333	17.20833333	0.703333333	0.709166667	0.72	0.885	0.86	0.8025	0.7875
2003-05-19 01	3.155	1.925833333	2.345	17.61666667	0.703333333	0.703333333	0.6825	0.875833333	0.896666667	0.798333333	0.783333333
2003-05-19 02	3.1025	1.9	2.280833333	18.025	0.695	0.703333333	0.709166667	0.865833333	0.890833333	0.7925	0.78
2003-05-19 03	3.0925	1.8775	2.3225	17.81666667	0.688333333	0.695	0.703333333	0.858333333	0.885	0.789166667	0.771666667
2003-05-19 04	3.16	1.851666667	2.380833333	17.94166667	0.685	0.688333333	0.703333333	0.850833333	0.875833333	0.7825	0.763333333
2003-05-19 05	3.1425	1.830833333	2.349166667	17.51666667	0.680833333	0.685	0.695	0.844166667	0.865833333	0.778333333	0.7525
2003-05-19 06	3.1525	1.813333333	2.31	17.1	0.688333333	0.680833333	0.688333333	0.836666667	0.858333333	0.79	0.743333333
2003-05-19 07	3.1175	1.7975	2.25	17.10833333	0.7025	0.688333333	0.685	0.830833333	0.850833333	0.81	0.739166667
2003-05-19 08	3.085	1.779166667	2.211666667	17.16666667	0.723333333	0.7025	0.680833333	0.8225	0.844166667	0.825833333	0.733333333
2003-05-19 09	3.1825	1.763333333	2.1825	16.83333333	0.759166667	0.723333333	0.688333333	0.8225	0.836666667	0.8275	0.725
2003-05-19 10	3.215	1.771666667	2.13	16.9	0.8075	0.759166667	0.7025	0.816666667	0.830833333	0.830833333	0.728333333
2003-05-19 11	3.0225	1.955	2.096666667	16.84166667	0.816666667	0.8075	0.723333333	0.809166667	0.8225	0.82	0.726666667
2003-05-19 12	4.995	2.058333333	2.071666667	16.7	0.825833333	0.816666667	0.759166667	0.806666667	0.8225	0.834166667	0.733333333
2003-05-19 13	0	2.125833333	2.0375	16.60833333	0.838333333	0.825833333	0.8075	0.8	0.816666667	0.839166667	0.73
2003-05-19 14	0	2.195	2.0175	16.61666667	0.8275	0.838333333	0.816666667	0.7925	0.809166667	0.830833333	0.721666667
2003-05-19 15	0.0075	2.205833333	2.005833333	16.55833333	0.846666667	0.8275	0.825833333	0.781666667	0.806666667	0.833333333	0.741666667
2003-05-19 16	1.965	2.2375	1.979166667	16.66666667	0.85	0.846666667	0.838333333	0.7675	0.8	0.836666667	0.7475
2003-05-19 17	3.7875	2.248333333	1.955833333	16.46666667	0.8675	0.85	0.8275	0.751666667	0.7925	0.849166667	0.756666667
2003-05-19 18	3.635	2.3125	1.925833333	16.45	0.858333333	0.8675	0.846666667	0.736666667	0.781666667	0.8625	0.765833333
2003-05-19 19	3.56	2.370833333	1.9	16.26666667	0.845	0.858333333	0.85	0.739166667	0.7675	0.8675	0.765833333
